part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score
No,12,No,28,Marketing Manager,32,39,62,39,11,64,68
No,24,No,3,Artist,36,73,6,91,22,19,35
No,0,Yes,22,Software Developer,31,32,29,16,100,100,29
Yes,10,No,10,Scientist,72,26,22,23,41,98,51
Yes,27,Yes,10,Artist,46,97,33,12,10,90,31
Yes,26,No,24,Scientist,21,25,22,44,46,69,26
Yes,30,No,10,Athlete,87,22,32,9,92,4,98
Yes,10,Yes,32,Architect,30,89,26,16,19,93,55
Yes,8,No,19,Writer,29,11,68,95,21,73,42
No,19,No,28,Architect,11,30,68,48,27,56,26
No,3,Yes,36,Doctor,18,85,42,57,86,69,28
No,30,Yes,3,Chef,51,58,5,27,54,46,77
No,7,Yes,12,Software Developer,32,87,80,30,94,21,22
No,3,Yes,7,Chef,2,96,71,88,77,0,43
No,21,Yes,31,Writer,45,86,98,85,4,89,49
No,5,Yes,36,Engineer,65,89,81,6,60,92,80
No,28,Yes,24,Lawyer,9,43,27,85,31,43,83
No,1,Yes,29,Artist,27,83,69,65,83,89,62
Yes,12,No,26,Lawyer,91,44,86,91,31,53,98
No,2,Yes,4,Chef,72,43,35,31,83,4,26
No,7,Yes,19,Artist,54,3,20,80,68,32,38
Yes,25,No,9,Writer,62,4,56,67,48,19,10
No,4,No,8,Marketing Manager,11,39,85,37,41,74,44
Yes,5,Yes,10,Scientist,35,70,83,87,66,38,16
Yes,5,No,21,Marketing Manager,53,97,78,43,74,47,2
Yes,26,Yes,7,Doctor,39,36,88,1,67,39,11
No,2,Yes,28,Engineer,14,20,63,2,43,99,94
No,17,Yes,34,Doctor,30,2,0,50,2,86,75
Yes,24,Yes,24,Engineer,56,73,28,17,94,48,14
Yes,21,No,21,Entrepreneur,3,29,11,53,9,56,19
No,5,Yes,35,Entrepreneur,96,12,23,67,94,17,53
No,20,Yes,31,Lawyer,8,10,37,6,20,7,85
No,25,No,16,Psychologist,50,75,63,55,75,82,13
Yes,19,No,17,Entrepreneur,38,16,16,57,0,54,4
Yes,15,Yes,22,Architect,89,41,34,95,37,99,79
Yes,8,No,10,Software Developer,57,98,69,73,67,16,13
No,28,Yes,22,Writer,64,55,22,70,16,33,85
Yes,12,No,5,Artist,32,72,71,12,26,30,90
Yes,15,No,32,Doctor,86,31,85,78,15,12,6
Yes,2,Yes,31,Chef,95,23,22,16,17,100,28
Yes,21,No,29,Software Developer,80,83,30,17,87,79,49
Yes,18,Yes,20,Entrepreneur,42,97,47,5,40,9,16
Yes,28,No,27,Entrepreneur,31,56,46,39,88,39,54
Yes,30,No,2,Software Developer,8,21,20,39,39,12,66
No,27,No,8,Software Developer,97,36,85,9,48,21,32
Yes,26,Yes,35,Architect,81,0,33,35,75,80,74
No,28,No,26,Scientist,82,89,49,56,59,80,46
No,1,No,32,Psychologist,71,69,76,78,24,82,44
No,27,No,29,Architect,71,42,82,13,30,17,20
No,23,Yes,31,Lawyer,1,5,71,22,49,35,93
No,5,No,37,Teacher,61,28,35,19,28,6,41
Yes,16,Yes,16,Nurse,34,64,48,0,79,85,74
Yes,7,No,5,Doctor,43,57,69,81,46,22,33
Yes,1,Yes,5,Writer,30,27,14,100,1,11,7
Yes,2,No,0,Artist,26,85,11,5,76,26,24
No,23,Yes,27,Teacher,77,28,1,95,19,24,69
No,23,No,8,Artist,15,90,65,17,6,76,2
No,15,No,22,Artist,2,83,25,66,79,60,92
Yes,15,No,14,Lawyer,60,3,79,79,92,46,15
Yes,23,Yes,28,Artist,16,96,33,76,76,4,57
Yes,26,Yes,0,Nurse,70,74,91,23,36,73,61
Yes,10,Yes,2,Software Developer,30,42,65,36,43,72,40
No,28,Yes,17,Doctor,50,48,65,6,75,16,20
No,13,No,27,Psychologist,33,13,79,22,31,45,74
No,5,No,33,Architect,46,75,95,77,27,82,52
Yes,24,No,18,Scientist,10,1,92,90,11,13,30
No,11,Yes,22,Writer,77,88,79,66,71,32,39
No,25,No,40,Doctor,5,46,68,56,33,46,64
No,17,No,14,Entrepreneur,20,27,34,47,51,77,4
No,22,Yes,3,Entrepreneur,53,79,19,43,14,7,51
No,29,No,16,Marketing Manager,32,0,73,87,96,50,10
Yes,23,No,26,Lawyer,23,0,47,61,56,42,85
Yes,19,Yes,33,Engineer,17,73,21,79,86,53,7
Yes,3,No,33,Chef,71,95,48,68,42,61,0
No,5,No,37,Scientist,72,41,92,32,96,76,35
No,24,No,40,Software Developer,80,59,10,65,30,61,39
No,10,No,39,Doctor,55,89,25,8,96,25,67
Yes,14,Yes,32,Artist,52,36,57,52,81,28,49
Yes,9,No,12,Architect,91,96,68,59,63,92,43
Yes,28,Yes,2,Psychologist,18,11,80,71,66,64,79
Yes,5,Yes,1,Athlete,68,93,52,39,1,69,98
No,17,No,12,Architect,6,30,27,28,63,98,46
Yes,4,Yes,18,Teacher,99,62,3,5,4,65,43
No,27,No,13,Engineer,17,54,27,48,40,52,97
Yes,17,No,40,Psychologist,26,52,55,97,48,84,83
Yes,26,No,25,Marketing Manager,80,7,92,95,78,46,53
Yes,30,No,36,Marketing Manager,3,20,11,22,70,21,23
Yes,11,No,13,Engineer,85,16,6,17,21,39,78
Yes,2,No,31,Artist,10,97,48,36,81,25,37
Yes,26,Yes,34,Software Developer,68,4,96,88,42,42,57
Yes,10,No,34,Writer,90,70,74,33,58,26,79
Yes,25,Yes,25,Entrepreneur,81,65,66,79,78,48,5
Yes,25,No,11,Engineer,64,13,23,99,90,25,97
No,7,Yes,25,Software Developer,64,36,100,67,86,48,70
Yes,3,No,2,Athlete,66,41,6,8,97,95,56
Yes,22,Yes,18,Architect,41,80,13,10,47,61,80
No,26,No,8,Marketing Manager,23,82,28,84,93,34,59
No,2,Yes,17,Engineer,70,21,25,72,47,68,94
No,12,Yes,20,Doctor,52,22,74,32,99,8,6
No,19,Yes,2,Software Developer,64,41,16,29,36,58,18
No,12,Yes,10,Architect,53,34,41,0,19,22,49
No,4,No,22,Nurse,8,49,43,66,11,50,19
No,3,Yes,34,Artist,51,69,14,89,81,37,75
No,2,No,31,Doctor,64,37,38,9,18,84,78
No,5,Yes,6,Architect,6,92,31,19,44,62,62
No,18,No,24,Chef,57,8,35,14,85,51,85
Yes,12,Yes,39,Marketing Manager,85,89,7,37,16,75,30
Yes,21,No,4,Writer,30,49,31,15,4,76,91
No,25,No,13,Lawyer,3,38,51,50,93,14,8
No,6,Yes,1,Teacher,58,82,16,74,98,28,46
Yes,15,No,3,Engineer,27,87,28,7,29,78,25
Yes,11,Yes,22,Athlete,49,93,19,6,71,90,95
No,23,Yes,25,Athlete,20,20,19,15,20,36,64
Yes,5,No,37,Artist,56,30,69,64,2,92,69
Yes,27,No,12,Athlete,90,52,85,92,85,79,4
Yes,16,Yes,25,Scientist,0,34,54,79,76,6,78
No,26,No,40,Architect,90,8,14,72,99,71,77
No,21,No,11,Engineer,35,31,40,36,25,88,10
Yes,5,Yes,36,Artist,28,81,90,47,61,10,99
No,2,Yes,1,Nurse,33,89,22,30,9,24,34
No,19,No,40,Artist,20,38,20,3,40,51,7
No,29,Yes,27,Engineer,99,90,18,50,40,71,80
No,8,Yes,0,Engineer,35,6,21,36,57,15,58
No,29,No,35,Writer,72,70,55,29,54,78,17
No,2,No,15,Doctor,71,7,3,86,24,48,92
No,15,No,29,Marketing Manager,41,60,89,47,40,62,91
Yes,14,Yes,26,Chef,58,65,37,13,11,86,75
Yes,30,No,23,Athlete,13,15,71,22,43,74,16
Yes,5,No,22,Lawyer,13,64,1,75,99,97,52
No,29,Yes,18,Chef,63,2,69,84,69,7,8
No,27,Yes,39,Scientist,29,10,2,47,40,0,62
No,27,No,31,Chef,47,96,48,12,7,16,80
Yes,19,No,12,Psychologist,42,55,44,36,11,17,71
No,30,Yes,24,Teacher,31,24,51,98,14,38,18
No,3,Yes,33,Writer,18,46,42,99,27,78,84
No,15,No,0,Doctor,6,24,30,10,38,28,27
Yes,2,No,6,Scientist,22,47,82,77,20,10,0
Yes,0,Yes,3,Architect,34,58,35,57,40,22,3
Yes,21,No,2,Software Developer,91,50,95,19,42,31,43
No,8,Yes,40,Lawyer,52,29,74,41,86,12,48
No,5,Yes,5,Scientist,62,27,81,66,93,28,44
No,24,No,37,Engineer,64,55,54,27,98,69,75
Yes,4,Yes,18,Scientist,22,51,37,53,66,21,76
Yes,1,Yes,9,Nurse,53,53,24,72,76,85,31
No,11,No,17,Athlete,38,98,55,31,5,98,44
No,23,Yes,38,Lawyer,9,52,47,90,38,74,83
Yes,2,Yes,15,Scientist,37,2,41,35,32,0,70
Yes,24,No,10,Athlete,95,95,49,89,73,44,38
Yes,22,Yes,33,Entrepreneur,12,78,36,71,22,48,75
No,11,Yes,27,Doctor,25,33,16,80,46,45,23
No,29,No,36,Scientist,12,21,80,8,73,19,23
Yes,22,Yes,16,Marketing Manager,42,1,100,48,69,8,46
No,24,Yes,35,Architect,49,15,41,26,84,50,92
No,0,No,38,Teacher,74,5,3,65,96,4,83
Yes,19,No,23,Teacher,95,42,58,64,74,89,73
No,15,Yes,13,Scientist,68,14,52,82,34,92,60
No,29,No,37,Marketing Manager,11,80,32,31,60,18,57
No,10,Yes,6,Doctor,92,18,24,32,71,32,66
No,13,No,5,Writer,37,11,51,1,91,30,36
Yes,15,Yes,28,Software Developer,18,13,47,97,70,72,29
Yes,22,Yes,24,Athlete,43,58,82,18,57,17,38
Yes,26,Yes,27,Scientist,52,13,95,42,75,58,51
No,5,Yes,30,Nurse,76,100,11,71,77,45,27
Yes,1,No,13,Chef,80,54,75,57,27,49,41
Yes,13,No,26,Software Developer,20,5,38,67,59,96,70
No,5,Yes,16,Scientist,12,82,52,41,5,76,10
No,22,No,39,Entrepreneur,30,55,21,58,76,73,81
Yes,22,Yes,16,Teacher,91,92,30,21,70,71,83
Yes,6,No,11,Entrepreneur,52,98,18,96,74,36,53
Yes,1,Yes,2,Doctor,2,2,29,100,25,3,5
No,19,Yes,10,Doctor,19,28,93,93,6,88,4
Yes,19,No,16,Athlete,5,40,86,34,8,41,78
Yes,18,No,6,Chef,29,15,7,98,47,62,9
Yes,6,No,13,Software Developer,29,26,5,94,23,16,54
Yes,3,Yes,19,Software Developer,18,78,4,48,5,74,28
Yes,22,No,38,Athlete,50,94,8,65,12,95,8
No,30,No,30,Lawyer,97,43,58,36,95,78,91
No,24,No,16,Doctor,47,48,10,62,20,59,34
Yes,19,Yes,25,Entrepreneur,18,42,87,66,98,94,91
No,25,Yes,18,Writer,47,79,9,87,81,32,71
No,1,Yes,10,Engineer,28,89,100,22,67,62,74
Yes,22,No,12,Marketing Manager,9,75,20,4,86,78,1
No,30,Yes,3,Chef,42,17,57,6,21,71,52
Yes,13,No,27,Lawyer,38,5,35,57,3,4,11
No,16,No,35,Artist,92,51,64,87,49,4,90
No,15,Yes,39,Engineer,83,72,34,96,28,40,13
No,4,Yes,30,Doctor,43,83,17,79,60,45,72
No,24,No,12,Lawyer,41,17,30,60,96,77,95
No,28,Yes,24,Scientist,17,38,12,32,10,15,31
Yes,27,No,1,Artist,2,3,13,94,88,66,9
No,8,No,12,Engineer,80,58,62,71,69,22,65
Yes,8,Yes,33,Engineer,94,45,51,90,39,15,85
No,0,No,5,Marketing Manager,67,28,22,58,97,36,85
No,11,Yes,22,Artist,57,34,68,90,100,7,91
Yes,24,Yes,36,Lawyer,2,65,61,72,25,60,16
Yes,4,Yes,31,Architect,67,77,11,11,2,100,38
No,10,Yes,8,Artist,1,11,52,1,60,95,98
No,20,Yes,18,Writer,34,32,70,41,14,3,59
Yes,12,No,28,Architect,18,31,10,27,23,96,43
Yes,25,Yes,1,Artist,56,16,60,63,42,34,93
No,16,No,27,Entrepreneur,44,28,68,37,7,68,29
No,29,Yes,9,Artist,18,72,29,57,0,63,60
No,30,Yes,8,Scientist,62,15,1,0,26,27,18
Yes,16,Yes,30,Software Developer,9,56,86,65,65,41,41
No,28,Yes,3,Scientist,91,29,29,52,89,24,51
Yes,15,Yes,30,Nurse,75,5,0,27,10,100,11
No,10,No,31,Lawyer,16,0,18,72,30,6,49
No,7,Yes,28,Marketing Manager,55,31,46,73,69,38,36
No,22,No,22,Psychologist,88,95,10,58,78,77,51
Yes,24,No,37,Marketing Manager,52,94,1,18,30,90,21
Yes,3,Yes,14,Teacher,96,80,22,64,12,68,8
Yes,22,Yes,37,Software Developer,63,100,6,44,93,36,58
Yes,2,No,13,Entrepreneur,28,57,83,88,98,30,6
Yes,24,Yes,3,Architect,50,23,71,5,7,34,17
Yes,16,No,26,Software Developer,58,53,2,65,29,43,40
Yes,7,No,4,Lawyer,88,64,11,58,82,52,4
No,15,No,6,Lawyer,74,2,94,33,28,79,21
Yes,15,Yes,22,Nurse,41,44,10,74,62,31,7
No,5,Yes,24,Psychologist,28,2,19,83,36,72,39
Yes,9,No,10,Artist,87,51,49,78,97,41,31
Yes,14,No,23,Marketing Manager,66,14,33,66,23,39,20
No,5,Yes,18,Athlete,56,44,37,75,78,74,86
Yes,22,No,7,Engineer,28,29,70,44,0,62,80
Yes,20,No,30,Scientist,82,15,98,22,37,9,9
No,23,No,20,Athlete,44,27,72,20,88,34,38
No,30,Yes,15,Engineer,76,54,50,45,35,38,88
No,21,No,34,Scientist,38,24,51,32,98,4,63
Yes,25,Yes,35,Chef,88,58,77,9,41,98,64
No,18,Yes,19,Architect,100,13,70,100,53,27,75
Yes,10,No,32,Engineer,14,76,14,4,72,62,33
No,27,No,11,Marketing Manager,67,35,78,95,61,74,38
No,2,Yes,19,Engineer,80,95,95,25,3,60,10
No,6,No,39,Artist,60,52,38,80,47,70,25
Yes,23,Yes,39,Entrepreneur,49,13,38,64,71,24,24
No,24,Yes,3,Engineer,82,60,2,25,26,56,49
No,0,No,14,Chef,63,69,29,22,35,85,66
No,16,Yes,23,Nurse,73,6,69,88,69,44,16
No,4,Yes,22,Artist,84,69,37,62,98,19,88
Yes,9,Yes,36,Teacher,39,87,67,34,37,18,50
No,8,No,20,Architect,67,35,82,72,92,71,31
No,8,Yes,16,Lawyer,6,60,15,77,64,98,28
Yes,9,No,25,Teacher,19,35,91,88,63,8,97
Yes,21,Yes,25,Doctor,13,42,2,45,89,59,46
Yes,29,No,35,Lawyer,90,66,72,58,1,58,44
No,25,No,20,Nurse,68,23,95,26,52,88,61
No,23,No,9,Scientist,45,55,64,69,20,63,22
No,3,No,21,Marketing Manager,14,12,37,29,28,91,44
Yes,29,No,36,Engineer,38,24,90,72,29,84,10
Yes,14,Yes,3,Software Developer,14,79,76,72,86,54,89
No,2,No,32,Architect,55,8,81,44,41,79,27
No,5,Yes,20,Doctor,24,36,0,74,41,86,96
Yes,2,No,29,Artist,30,48,5,50,77,44,23
Yes,27,Yes,2,Psychologist,4,65,97,73,35,27,92
Yes,5,Yes,18,Scientist,20,93,89,46,66,99,80
Yes,13,Yes,26,Athlete,39,82,53,25,45,70,87
Yes,3,No,9,Scientist,38,97,63,92,1,96,4
No,30,No,21,Teacher,78,75,88,71,57,85,10
Yes,1,Yes,33,Writer,61,55,65,19,78,84,81
No,30,Yes,4,Lawyer,16,37,32,14,99,48,95
Yes,5,No,39,Entrepreneur,70,85,98,14,91,39,14
No,5,No,24,Scientist,95,32,14,70,25,80,37
Yes,12,Yes,39,Psychologist,14,5,43,6,68,73,9
No,10,No,0,Scientist,75,82,68,28,78,17,12
No,20,Yes,32,Writer,59,98,71,11,40,35,4
No,6,No,18,Marketing Manager,99,10,84,25,74,97,75
No,1,No,14,Chef,84,37,57,34,58,29,19
No,13,No,6,Lawyer,35,61,99,27,23,5,65
No,17,Yes,7,Athlete,54,66,67,61,83,67,65
Yes,12,Yes,21,Artist,93,21,21,15,98,60,38
No,1,No,17,Teacher,61,17,7,90,56,58,50
No,6,No,7,Marketing Manager,52,37,88,92,36,5,97
Yes,30,No,32,Artist,21,46,23,72,85,5,73
Yes,0,Yes,11,Entrepreneur,41,67,26,94,83,82,42
No,9,Yes,2,Engineer,94,13,83,74,35,17,85
No,14,No,11,Athlete,74,42,27,70,69,90,59
Yes,20,No,4,Entrepreneur,92,33,1,45,67,12,75
No,1,No,18,Entrepreneur,49,39,1,80,1,5,77
No,27,Yes,18,Doctor,89,31,14,67,38,69,20
No,24,No,14,Doctor,66,49,48,13,32,13,6
No,17,No,12,Engineer,1,80,19,55,83,55,95
No,16,Yes,13,Marketing Manager,66,16,96,59,21,28,65
No,9,Yes,10,Engineer,7,36,29,34,45,41,69
No,11,No,1,Nurse,91,10,48,79,93,32,48
Yes,16,No,23,Scientist,39,75,38,12,57,95,44
No,17,No,21,Nurse,47,64,18,50,19,7,40
Yes,29,No,12,Entrepreneur,22,55,76,12,44,88,70
No,22,Yes,17,Writer,0,24,24,72,66,22,84
No,8,Yes,20,Chef,2,70,4,78,38,18,82
Yes,22,Yes,6,Scientist,80,43,47,20,87,96,85
Yes,23,No,34,Software Developer,18,67,62,29,69,54,1
Yes,17,No,6,Chef,5,85,53,24,74,62,81
No,16,Yes,38,Teacher,56,57,28,72,93,8,11
No,22,No,9,Writer,61,98,44,27,4,100,45
Yes,12,No,20,Chef,84,30,85,21,40,14,84
Yes,6,No,0,Software Developer,1,91,83,39,59,31,85
No,15,Yes,18,Psychologist,88,41,75,89,52,1,40
Yes,2,No,24,Nurse,17,71,100,92,40,16,57
No,10,No,37,Athlete,18,6,85,19,83,70,73
Yes,12,Yes,18,Marketing Manager,43,2,62,65,60,77,17
Yes,14,No,25,Artist,60,32,47,80,83,38,59
Yes,0,No,15,Teacher,99,21,44,69,4,51,49
Yes,11,Yes,38,Software Developer,64,1,79,99,84,70,80
No,12,No,33,Nurse,67,25,49,97,91,32,50
No,28,No,31,Scientist,53,67,56,85,98,3,96
Yes,13,Yes,7,Chef,42,52,35,32,66,17,82
No,21,No,1,Athlete,8,51,85,52,42,18,56
Yes,15,Yes,13,Teacher,100,45,91,31,86,89,88
Yes,15,Yes,36,Artist,1,6,1,82,38,59,42
Yes,14,No,4,Lawyer,1,53,86,77,26,15,45
No,2,Yes,12,Nurse,47,50,91,55,66,62,45
Yes,18,No,10,Doctor,35,65,32,69,57,89,82
Yes,29,No,0,Artist,67,16,1,63,32,65,78
No,4,Yes,1,Scientist,8,19,61,78,24,3,25
Yes,7,No,40,Doctor,47,71,30,58,39,83,2
No,20,Yes,40,Entrepreneur,15,90,63,78,37,8,56
Yes,26,No,29,Marketing Manager,67,72,70,98,79,53,92
Yes,30,Yes,24,Psychologist,54,90,16,9,62,26,54
Yes,18,No,9,Software Developer,48,65,95,40,0,49,52
No,12,No,27,Athlete,18,100,51,11,40,22,32
No,10,Yes,13,Chef,76,4,65,22,98,6,92
No,9,No,17,Artist,77,77,32,98,34,78,99
Yes,15,Yes,38,Entrepreneur,94,15,71,68,18,31,72
No,17,Yes,32,Doctor,74,76,66,44,17,50,78
No,21,Yes,24,Athlete,22,42,50,67,73,10,19
Yes,22,No,40,Teacher,91,76,86,80,92,82,92
No,10,Yes,3,Scientist,36,69,4,81,0,87,81
No,27,No,2,Nurse,24,52,12,30,20,45,32
No,15,Yes,19,Scientist,50,43,33,96,68,90,4
No,13,Yes,1,Nurse,99,34,20,10,78,12,8
No,3,Yes,25,Teacher,39,58,22,23,71,13,3
Yes,22,No,14,Nurse,74,67,0,86,8,78,81
Yes,22,Yes,37,Artist,84,57,55,85,64,20,7
Yes,25,Yes,15,Entrepreneur,59,59,67,96,75,44,66
No,1,No,39,Marketing Manager,53,100,86,62,44,47,51
No,21,No,5,Software Developer,44,56,64,86,19,53,59
No,0,No,1,Doctor,33,35,65,66,13,98,54
Yes,0,Yes,36,Architect,86,23,36,41,16,33,74
Yes,8,No,2,Psychologist,23,44,77,1,78,41,89
No,21,Yes,34,Writer,82,16,61,63,56,54,62
No,2,No,9,Athlete,20,4,38,50,56,38,99
Yes,21,Yes,23,Writer,40,28,72,74,23,65,39
No,21,No,2,Psychologist,37,97,58,42,92,33,59
No,7,No,24,Artist,1,13,8,14,13,23,45
Yes,3,No,21,Doctor,33,20,68,53,75,32,16
Yes,16,Yes,39,Athlete,19,51,45,68,2,74,37
Yes,24,No,28,Athlete,93,46,62,51,32,96,97
Yes,3,No,37,Chef,20,4,14,8,31,59,91
No,3,No,18,Athlete,81,17,18,9,91,71,57
Yes,20,No,25,Athlete,32,95,38,78,59,53,45
No,12,No,40,Artist,87,50,35,90,4,44,17
No,12,Yes,5,Teacher,2,77,22,5,100,45,3
No,12,Yes,28,Nurse,44,28,74,51,11,85,34
No,11,Yes,25,Engineer,68,64,11,41,85,17,100
No,3,No,2,Entrepreneur,14,19,76,70,59,99,41
No,16,No,9,Artist,1,84,85,91,82,5,0
No,8,Yes,26,Scientist,40,84,67,40,81,20,68
No,17,No,15,Software Developer,96,1,19,25,100,84,7
Yes,28,Yes,23,Doctor,47,70,17,74,39,28,78
No,25,Yes,11,Writer,80,57,39,47,48,48,76
Yes,0,Yes,36,Scientist,73,27,32,99,65,85,0
No,28,Yes,27,Marketing Manager,12,19,95,30,76,35,30
Yes,4,No,39,Engineer,71,4,98,37,68,42,45
No,11,No,13,Athlete,27,16,0,73,76,73,90
No,25,No,17,Marketing Manager,61,14,59,32,41,21,91
Yes,27,Yes,30,Athlete,80,48,41,63,38,60,9
No,3,No,9,Lawyer,10,34,59,66,75,52,100
Yes,12,No,1,Psychologist,4,15,82,78,12,22,65
Yes,18,Yes,4,Marketing Manager,22,3,72,8,26,50,98
Yes,0,Yes,33,Architect,77,68,39,26,43,72,4
Yes,21,Yes,8,Scientist,61,50,45,76,54,62,75
No,12,Yes,11,Engineer,55,32,16,13,2,82,38
Yes,23,Yes,35,Engineer,60,79,8,31,0,99,58
Yes,20,No,23,Doctor,60,77,86,57,96,36,71
No,30,Yes,12,Nurse,13,79,92,39,20,70,32
No,12,Yes,35,Architect,100,72,67,0,86,35,99
No,26,Yes,14,Doctor,97,14,1,92,22,73,75
No,27,No,26,Scientist,35,76,28,19,57,14,56
No,19,Yes,9,Entrepreneur,13,28,75,25,55,56,36
Yes,6,No,34,Scientist,24,57,87,27,51,31,94
No,6,Yes,16,Scientist,57,92,73,43,7,30,21
Yes,13,Yes,39,Entrepreneur,89,82,8,12,21,30,5
Yes,8,No,23,Artist,39,21,45,40,24,70,10
Yes,21,Yes,28,Psychologist,71,58,16,33,75,42,41
Yes,24,Yes,37,Doctor,39,90,19,80,40,38,69
No,8,No,10,Nurse,77,43,70,3,24,58,18
Yes,19,Yes,6,Writer,20,82,23,51,83,9,65
Yes,10,No,6,Entrepreneur,80,12,54,15,7,37,39
Yes,30,Yes,13,Chef,16,0,11,96,67,35,36
No,20,No,23,Teacher,80,4,33,18,95,42,93
Yes,30,No,31,Chef,53,48,36,5,82,84,67
Yes,26,Yes,19,Scientist,38,78,91,15,26,84,26
No,23,No,19,Writer,90,38,94,82,84,81,65
Yes,5,No,15,Architect,14,40,31,29,25,68,49
Yes,2,Yes,23,Architect,26,52,47,73,2,8,45
Yes,17,No,33,Nurse,27,7,48,89,72,1,32
No,8,No,15,Architect,20,81,37,6,56,8,53
No,23,Yes,7,Scientist,20,2,99,62,71,56,94
Yes,14,No,15,Doctor,5,27,41,67,93,93,28
Yes,29,No,21,Engineer,23,82,4,90,10,30,51
No,5,Yes,20,Nurse,31,30,47,42,88,25,22
Yes,7,No,13,Entrepreneur,71,18,38,88,73,84,77
Yes,0,No,13,Writer,13,57,44,51,25,74,90
No,7,Yes,4,Marketing Manager,17,47,39,57,10,95,18
No,27,No,7,Marketing Manager,95,36,89,10,77,33,1
Yes,14,Yes,35,Chef,10,39,23,93,54,72,94
Yes,16,No,17,Scientist,69,98,43,97,74,17,91
No,26,Yes,33,Psychologist,46,75,50,64,76,4,53
Yes,19,Yes,39,Doctor,91,88,77,87,80,13,96
No,19,No,25,Software Developer,55,85,98,17,92,46,70
Yes,10,No,40,Architect,23,9,75,100,41,80,24
No,18,Yes,19,Nurse,49,36,9,6,1,51,80
No,8,No,7,Nurse,52,79,77,83,55,95,16
No,16,Yes,14,Nurse,19,37,86,74,60,77,71
No,9,No,6,Entrepreneur,55,5,91,91,35,57,83
No,13,No,9,Athlete,32,7,62,96,62,50,38
Yes,0,Yes,34,Nurse,60,24,54,65,52,91,14
No,26,Yes,24,Chef,85,1,53,80,12,73,20
Yes,10,No,39,Lawyer,84,16,0,6,98,16,95
Yes,10,No,0,Software Developer,61,95,66,58,40,80,72
Yes,28,Yes,3,Nurse,34,46,82,51,96,97,69
Yes,11,Yes,37,Psychologist,80,30,56,55,67,62,47
Yes,2,No,32,Psychologist,70,6,24,69,78,45,41
No,4,Yes,8,Psychologist,80,16,27,48,19,43,76
No,28,No,4,Teacher,24,15,66,68,74,100,11
No,25,No,29,Artist,41,63,99,89,79,31,17
Yes,2,Yes,7,Marketing Manager,40,41,68,90,8,57,35
Yes,5,No,0,Writer,21,72,2,21,36,91,50
No,23,Yes,38,Marketing Manager,95,22,20,84,53,0,41
Yes,11,Yes,10,Marketing Manager,18,99,71,76,41,97,63
Yes,20,No,6,Nurse,27,22,52,23,67,53,75
Yes,15,No,33,Software Developer,46,37,51,10,1,78,11
No,2,No,24,Scientist,59,44,30,41,24,11,62
No,30,Yes,21,Athlete,57,81,71,48,74,8,31
No,4,Yes,20,Lawyer,94,57,47,11,99,5,76
No,7,No,3,Doctor,93,48,15,34,43,82,96
No,14,No,11,Architect,40,21,56,18,59,76,74
Yes,7,Yes,15,Chef,89,12,8,33,99,9,59
No,7,Yes,35,Athlete,74,35,37,99,6,57,68
Yes,14,No,8,Psychologist,68,36,72,83,62,6,56
Yes,2,Yes,4,Writer,11,34,89,93,77,97,100
Yes,1,Yes,29,Software Developer,92,0,29,75,71,19,96
No,5,Yes,16,Nurse,54,19,90,38,61,42,99
Yes,19,Yes,13,Entrepreneur,68,85,93,89,33,8,100
Yes,18,Yes,27,Entrepreneur,70,76,36,93,95,38,33
No,14,Yes,12,Engineer,55,0,82,89,56,100,58
Yes,11,Yes,33,Engineer,14,70,73,47,13,56,86
Yes,4,No,29,Teacher,22,36,61,15,1,5,29
Yes,14,Yes,17,Engineer,77,99,67,1,57,66,45
Yes,1,No,10,Doctor,14,32,78,74,3,34,96
No,7,Yes,31,Artist,99,27,27,73,11,17,19
Yes,16,Yes,3,Nurse,57,91,84,8,46,97,55
No,12,No,8,Doctor,61,58,29,17,51,32,72
No,9,No,31,Lawyer,32,11,90,45,74,28,100
Yes,8,No,17,Chef,61,21,4,27,52,2,30
Yes,29,No,23,Teacher,90,3,76,41,52,27,3
Yes,20,Yes,38,Engineer,6,52,1,82,21,63,3
Yes,6,No,11,Architect,28,75,74,41,40,69,38
Yes,7,Yes,30,Chef,55,37,23,99,67,69,7
Yes,23,Yes,1,Marketing Manager,40,56,4,31,83,64,62
No,11,No,11,Artist,51,3,25,62,24,33,66
No,30,Yes,18,Artist,39,27,6,91,86,98,8
No,3,Yes,39,Architect,26,37,38,9,75,99,39
Yes,27,Yes,40,Entrepreneur,44,11,99,98,44,18,0
Yes,20,No,13,Engineer,10,46,63,53,59,29,40
Yes,16,No,14,Teacher,50,83,33,8,44,56,6
No,18,Yes,14,Architect,98,84,22,5,61,17,78
No,2,Yes,36,Software Developer,93,80,18,87,41,17,0
Yes,22,No,20,Psychologist,94,31,71,17,27,66,2
No,19,No,37,Entrepreneur,18,80,28,68,4,74,90
No,15,No,34,Writer,32,29,69,80,4,33,12
Yes,6,No,21,Artist,43,6,22,58,65,20,59
No,2,Yes,36,Software Developer,65,97,27,19,69,66,47
No,26,Yes,33,Nurse,58,30,30,33,54,74,51
No,12,Yes,27,Engineer,52,67,78,39,32,94,67
No,28,Yes,16,Doctor,18,19,22,76,24,39,17
